0xaf23dc5983230e9eeaf93280e312e57539d098d0,,601926.4702479662,0xc38c5f97b34e175ffd35407fc91a937300e33860,
0xd4ad5d62dce1a8bf661777a5c1df79bd12ac8f1d,,550061.2076068055,0xd4ad5d62dce1a8bf661777a5c1df79bd12ac8f1d,
0x711153457d1623617ea6eee68e12a00ffc8e0248,,550010.0,0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,olimpio.eth
0xf5411006eefd66c213d2fd2033a1d340458b7226,,536119.1064507596,0xf5411006eefd66c213d2fd2033a1d340458b7226,
0xebdbb4a9b9e2e41151938138bd789f38fe3af41d,,531009.9103457226,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,griff.eth
0x1840c4d81d2c50b603da5391b6a24c1cd62d0b56,,518621.00000000006,0x04e7c0350241b818ee5c92cc260008c9898f41cf,
0x8e52ca5a7a9249431f03d60d79dda5eab4930178,,516923.73349758366,0x47bdcf47753fbd125ac7a6305f550eb0362617f8,wenmoon🚀🌕.eth
0xf7505d655e28e746baac9646030c3f2193e3b542,,515081.0,0x1d6950d9df100d7a848786465bf98b255a78fd70,neeel.eth
0x99288859239456f591282f48cf4c24789117bb0f,,500000.0,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth
0x0203538d7153031ac2ed8aee2c033fb849324d82,,475000.0,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,michiganblockchain.eth
0x5ef0f3c15b2371e7355f5b6594f706ab7417655e,,446856.71297802,0x5ef0f3c15b2371e7355f5b6594f706ab7417655e,
0x13132285d94dfeff0da3ad32c5809b0116e62a85,,438017.99361699977,0x13132285d94dfeff0da3ad32c5809b0116e62a85,
0x8d1ba9a2f76aacbe68ae5f296f400c149aabadf5,,435000.0,0xdb5781a835b60110298ff7205d8ef9678ff1f800,yoav.eth
0x6e556ecf86e3aa93257a94aec47f97695b4235a9,,435000.0,0xdb5781a835b60110298ff7205d8ef9678ff1f800,yoav.eth
0xf32e759d5f1c63ed62042497d3a50f044ee0982b,,389018.6271200001,0x50af456e922e89d9e9347f1a7edc7d96dbd25b95,
0x20a5c32ee19bcdb2635455859e64ba5a1d1acab2,,386311.0,0xeb9f3ac220871dc050a033e8a31a00f49c604738,
0x1a0879f041d667b05a063e31d451b4824a008de3,,371154.0,0x1b686ee8e31c5959d9f5bbd8122a58682788eead,delegate.l2beat.eth
0x84bf109461158e5733fb253f48caaeb156abbf66,,371154.0,0x7ae109a63ff4dc852e063a673b40bed85d22e585,calblockchain.eth
0x1a6bda158350897922b965854a8ec2430f91424a,,371154.0,0xdb5781a835b60110298ff7205d8ef9678ff1f800,yoav.eth
0xb9c8c6e72d3dfb17751aec7b82099596b2a372c0,,352402.0,0x1b686ee8e31c5959d9f5bbd8122a58682788eead,delegate.l2beat.eth
0xbaf6e2219ece3fb33cef7b381f3da61fd57a31fd,,352401.0,0xa5df0cf3f95c6cd97d998b9d990a86864095d9b0,blockworksres.eth
0x29222093876b8c7c39b3e14313f825544040d43e,,352401.0,0x683a4f9915d6216f73d6df50151725036bd26c02,gauntletgov.eth
0x25de6ee9bb67dca9654259843682be875ab85b5f,yuut.eth,345218.8446145177,0x25de6ee9bb67dca9654259843682be875ab85b5f,yuut.eth
0x297903a7b4181fccb3a5673ef62a30100113b33e,,310380.6017501188,0x297903a7b4181fccb3a5673ef62a30100113b33e,
0x08097a0fee308a7abf261bffd6c692411cf0c4a3,,262582.27112451056,0x0eb5b03c0303f2f47cd81d7be4275af8ed347576,
